2018-04-04 23:24:24 INFO  TC001_VerifyLoginWithInvalidCredentials:29 - ***********Starting TC001_VerifyLoginWithInvalidCredentials****************
2018-04-24 22:40:45 INFO  WebEventListener:121 - Trying to click on: [[ChromeDriver: chrome on XP (e5384e231bc1e4ca6d97baca3b0561d5)] -> xpath: //a[@class='login'][@title='Log in to your customer account']]
2018-04-24 22:40:47 INFO  WebEventListener:121 - Clicked on: [[ChromeDriver: chrome on XP (e5384e231bc1e4ca6d97baca3b0561d5)] -> xpath: //a[@class='login'][@title='Log in to your customer account']]
2018-04-24 22:40:47 INFO  WebEventListener:121 - Trying to find element By: By.xpath: //a[@class='login'][@title='Log in to your customer account']
2018-04-24 22:40:47 INFO  WebEventListener:121 - Found element By: By.xpath: //a[@class='login'][@title='Log in to your customer account']
2018-04-24 22:40:47 INFO  HomePage:113 - Clicked on SignIn and object is [[ChromeDriver: chrome on XP (e5384e231bc1e4ca6d97baca3b0561d5)] -> xpath: //a[@class='login'][@title='Log in to your customer account']]
2018-04-24 22:40:47 INFO  WebEventListener:121 - Trying to find element By: By.xpath: //input[@id='email']
2018-04-24 22:40:47 INFO  WebEventListener:121 - Found element By: By.xpath: //input[@id='email']
2018-04-24 22:40:47 INFO  WebEventListener:121 - Element value changed to: [[ChromeDriver: chrome on XP (e5384e231bc1e4ca6d97baca3b0561d5)] -> xpath: //input[@id='email']]
2018-04-24 22:40:47 INFO  WebEventListener:121 - Trying to find element By: By.xpath: //input[@id='email']
2018-04-24 22:40:47 INFO  WebEventListener:121 - Found element By: By.xpath: //input[@id='email']
2018-04-24 22:40:47 INFO  HomePage:115 - Entered email address: testautomation4@gmail.com and object is [[ChromeDriver: chrome on XP (e5384e231bc1e4ca6d97baca3b0561d5)] -> xpath: //input[@id='email']]
2018-04-24 22:40:47 INFO  WebEventListener:121 - Trying to find element By: By.xpath: //input[@id='passwd']
2018-04-24 22:40:47 INFO  WebEventListener:121 - Found element By: By.xpath: //input[@id='passwd']
2018-04-24 22:40:47 INFO  WebEventListener:121 - Element value changed to: [[ChromeDriver: chrome on XP (e5384e231bc1e4ca6d97baca3b0561d5)] -> xpath: //input[@id='passwd']]
2018-04-24 22:40:47 INFO  WebEventListener:121 - Trying to find element By: By.xpath: //input[@id='passwd']
2018-04-24 22:40:47 INFO  WebEventListener:121 - Found element By: By.xpath: //input[@id='passwd']
2018-04-24 22:40:47 INFO  HomePage:117 - Entered password: password@123 and object is [[ChromeDriver: chrome on XP (e5384e231bc1e4ca6d97baca3b0561d5)] -> xpath: //input[@id='passwd']]
2018-04-24 22:40:47 INFO  WebEventListener:121 - Trying to find element By: By.xpath: //button[@id='SubmitLogin']
2018-04-24 22:40:47 INFO  WebEventListener:121 - Found element By: By.xpath: //button[@id='SubmitLogin']
2018-04-24 22:40:47 INFO  WebEventListener:121 - Trying to click on: [[ChromeDriver: chrome on XP (e5384e231bc1e4ca6d97baca3b0561d5)] -> xpath: //button[@id='SubmitLogin']]
2018-04-24 22:40:49 INFO  WebEventListener:121 - Clicked on: [[ChromeDriver: chrome on XP (e5384e231bc1e4ca6d97baca3b0561d5)] -> xpath: //button[@id='SubmitLogin']]
2018-04-24 22:40:49 INFO  WebEventListener:121 - Trying to find element By: By.xpath: //button[@id='SubmitLogin']
2018-04-24 22:41:19 INFO  WebEventListener:121 - Exception occured: org.openqa.selenium.NoSuchElementException: no such element: Unable to locate element: {"method":"xpath","selector":"//button[@id='SubmitLogin']"}
  (Session info: chrome=65.0.3325.181)
  (Driver info: chromedriver=2.35.528161 (5b82f2d2aae0ca24b877009200ced9065a772e73),platform=Windows NT 10.0.16299 x86_64) (WARNING: The server did not provide any stacktrace information)
Command duration or timeout: 0 milliseconds
For documentation on this error, please visit: http://seleniumhq.org/exceptions/no_such_element.html
Build info: version: '3.8.1', revision: '6e95a6684b', time: '2017-12-01T18:33:54.468Z'
System info: host: 'HIMANI', ip: '192.168.1.7', os.name: 'Windows 10', os.arch: 'amd64', os.version: '10.0', java.version: '9.0.4'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Capabilities {acceptInsecureCerts: false, acceptSslCerts: false, applicationCacheEnabled: false, browserConnectionEnabled: false, browserName: chrome, chrome: {chromedriverVersion: 2.35.528161 (5b82f2d2aae0ca..., userDataDir: C:\Users\Himani\AppData\Loc...}, cssSelectorsEnabled: true, databaseEnabled: false, handlesAlerts: true, hasTouchScreen: false, javascriptEnabled: true, locationContextEnabled: true, mobileEmulationEnabled: false, nativeEvents: true, networkConnectionEnabled: false, pageLoadStrategy: normal, platform: XP, platformName: XP, rotatable: false, setWindowRect: true, takesHeapSnapshot: true, takesScreenshot: true, unexpectedAlertBehaviour: , unhandledPromptBehavior: , version: 65.0.3325.181, webStorageEnabled: true}
Session ID: e5384e231bc1e4ca6d97baca3b0561d5
*** Element info: {Using=xpath, value=//button[@id='SubmitLogin']}
2018-04-24 22:41:19 INFO  HomePage:119 - Clicked on submit button and object is Proxy element for: DefaultElementLocator 'By.xpath: //button[@id='SubmitLogin']'
2018-04-24 22:41:19 INFO  WebEventListener:121 - Trying to find element By: By.xpath: //div[@id='center_column']/h1
2018-04-24 22:41:19 INFO  WebEventListener:121 - Found element By: By.xpath: //div[@id='center_column']/h1
2018-04-24 22:41:19 INFO  HomePage:172 - User has successfully logged into his/her account
2018-04-24 22:41:20 INFO  WebEventListener:121 - Trying to find element By: By.xpath: //a[@class='logout']
2018-04-24 22:41:20 INFO  WebEventListener:121 - Found element By: By.xpath: //a[@class='logout']
2018-04-24 22:41:20 INFO  WebEventListener:121 - Trying to click on: [[ChromeDriver: chrome on XP (e5384e231bc1e4ca6d97baca3b0561d5)] -> xpath: //a[@class='logout']]
2018-04-24 22:41:23 INFO  WebEventListener:121 - Clicked on: [[ChromeDriver: chrome on XP (e5384e231bc1e4ca6d97baca3b0561d5)] -> xpath: //a[@class='logout']]
2018-04-24 22:41:23 INFO  WebEventListener:121 - Trying to find element By: By.xpath: //a[@class='logout']
2018-04-24 22:41:53 INFO  WebEventListener:121 - Exception occured: org.openqa.selenium.NoSuchElementException: no such element: Unable to locate element: {"method":"xpath","selector":"//a[@class='logout']"}
  (Session info: chrome=65.0.3325.181)
  (Driver info: chromedriver=2.35.528161 (5b82f2d2aae0ca24b877009200ced9065a772e73),platform=Windows NT 10.0.16299 x86_64) (WARNING: The server did not provide any stacktrace information)
Command duration or timeout: 0 milliseconds
For documentation on this error, please visit: http://seleniumhq.org/exceptions/no_such_element.html
Build info: version: '3.8.1', revision: '6e95a6684b', time: '2017-12-01T18:33:54.468Z'
System info: host: 'HIMANI', ip: '192.168.1.7', os.name: 'Windows 10', os.arch: 'amd64', os.version: '10.0', java.version: '9.0.4'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Capabilities {acceptInsecureCerts: false, acceptSslCerts: false, applicationCacheEnabled: false, browserConnectionEnabled: false, browserName: chrome, chrome: {chromedriverVersion: 2.35.528161 (5b82f2d2aae0ca..., userDataDir: C:\Users\Himani\AppData\Loc...}, cssSelectorsEnabled: true, databaseEnabled: false, handlesAlerts: true, hasTouchScreen: false, javascriptEnabled: true, locationContextEnabled: true, mobileEmulationEnabled: false, nativeEvents: true, networkConnectionEnabled: false, pageLoadStrategy: normal, platform: XP, platformName: XP, rotatable: false, setWindowRect: true, takesHeapSnapshot: true, takesScreenshot: true, unexpectedAlertBehaviour: , unhandledPromptBehavior: , version: 65.0.3325.181, webStorageEnabled: true}
Session ID: e5384e231bc1e4ca6d97baca3b0561d5
*** Element info: {Using=xpath, value=//a[@class='logout']}
2018-04-24 22:41:53 INFO  HomePage:184 - Clicked on SignOut button and object is Proxy element for: DefaultElementLocator 'By.xpath: //a[@class='logout']'
2018-04-24 22:41:53 INFO  TC003_VerifyLoginWithDifferentRecords:53 - *******************Finished TC003_VerifyLoginWithDifferentRecords******************************
2018-04-24 22:41:53 INFO  TC003_VerifyLoginWithDifferentRecords:42 - ********************Starting TC003_VerifyLoginWithDifferentRecords***************************
2018-04-24 22:41:53 INFO  WebEventListener:121 - Trying to find element By: By.xpath: //a[@class='login'][@title='Log in to your customer account']
2018-04-24 22:41:53 INFO  WebEventListener:121 - Found element By: By.xpath: //a[@class='login'][@title='Log in to your customer account']
2018-04-24 22:41:53 INFO  WebEventListener:121 - Trying to click on: [[ChromeDriver: chrome on XP (e5384e231bc1e4ca6d97baca3b0561d5)] -> xpath: //a[@class='login'][@title='Log in to your customer account']]
2018-04-24 22:41:55 INFO  WebEventListener:121 - Clicked on: [[ChromeDriver: chrome on XP (e5384e231bc1e4ca6d97baca3b0561d5)] -> xpath: //a[@class='login'][@title='Log in to your customer account']]
2018-04-24 22:41:55 INFO  WebEventListener:121 - Trying to find element By: By.xpath: //a[@class='login'][@title='Log in to your customer account']
2018-04-24 22:41:55 INFO  WebEventListener:121 - Found element By: By.xpath: //a[@class='login'][@title='Log in to your customer account']
2018-04-24 22:41:55 INFO  HomePage:113 - Clicked on SignIn and object is [[ChromeDriver: chrome on XP (e5384e231bc1e4ca6d97baca3b0561d5)] -> xpath: //a[@class='login'][@title='Log in to your customer account']]
2018-04-24 22:41:55 INFO  WebEventListener:121 - Trying to find element By: By.xpath: //input[@id='email']
2018-04-24 22:41:55 INFO  WebEventListener:121 - Found element By: By.xpath: //input[@id='email']
2018-04-24 22:41:55 INFO  WebEventListener:121 - Element value changed to: [[ChromeDriver: chrome on XP (e5384e231bc1e4ca6d97baca3b0561d5)] -> xpath: //input[@id='email']]
2018-04-24 22:41:55 INFO  WebEventListener:121 - Trying to find element By: By.xpath: //input[@id='email']
2018-04-24 22:41:55 INFO  WebEventListener:121 - Found element By: By.xpath: //input[@id='email']
2018-04-24 22:41:55 INFO  HomePage:115 - Entered email address: testautomation5@gmail.com and object is [[ChromeDriver: chrome on XP (e5384e231bc1e4ca6d97baca3b0561d5)] -> xpath: //input[@id='email']]
2018-04-24 22:41:55 INFO  WebEventListener:121 - Trying to find element By: By.xpath: //input[@id='passwd']
2018-04-24 22:41:55 INFO  WebEventListener:121 - Found element By: By.xpath: //input[@id='passwd']
2018-04-24 22:41:55 INFO  WebEventListener:121 - Element value changed to: [[ChromeDriver: chrome on XP (e5384e231bc1e4ca6d97baca3b0561d5)] -> xpath: //input[@id='passwd']]
2018-04-24 22:41:55 INFO  WebEventListener:121 - Trying to find element By: By.xpath: //input[@id='passwd']
2018-04-24 22:41:55 INFO  WebEventListener:121 - Found element By: By.xpath: //input[@id='passwd']
2018-04-24 22:41:55 INFO  HomePage:117 - Entered password: password@123 and object is [[ChromeDriver: chrome on XP (e5384e231bc1e4ca6d97baca3b0561d5)] -> xpath: //input[@id='passwd']]
2018-04-24 22:41:55 INFO  WebEventListener:121 - Trying to find element By: By.xpath: //button[@id='SubmitLogin']
2018-04-24 22:41:55 INFO  WebEventListener:121 - Found element By: By.xpath: //button[@id='SubmitLogin']
2018-04-24 22:41:55 INFO  WebEventListener:121 - Trying to click on: [[ChromeDriver: chrome on XP (e5384e231bc1e4ca6d97baca3b0561d5)] -> xpath: //button[@id='SubmitLogin']]
2018-04-24 22:41:57 INFO  WebEventListener:121 - Clicked on: [[ChromeDriver: chrome on XP (e5384e231bc1e4ca6d97baca3b0561d5)] -> xpath: //button[@id='SubmitLogin']]
2018-04-24 22:41:57 INFO  WebEventListener:121 - Trying to find element By: By.xpath: //button[@id='SubmitLogin']
2018-04-24 22:42:27 INFO  WebEventListener:121 - Exception occured: org.openqa.selenium.NoSuchElementException: no such element: Unable to locate element: {"method":"xpath","selector":"//button[@id='SubmitLogin']"}
  (Session info: chrome=65.0.3325.181)
  (Driver info: chromedriver=2.35.528161 (5b82f2d2aae0ca24b877009200ced9065a772e73),platform=Windows NT 10.0.16299 x86_64) (WARNING: The server did not provide any stacktrace information)
Command duration or timeout: 0 milliseconds
For documentation on this error, please visit: http://seleniumhq.org/exceptions/no_such_element.html
Build info: version: '3.8.1', revision: '6e95a6684b', time: '2017-12-01T18:33:54.468Z'
System info: host: 'HIMANI', ip: '192.168.1.7', os.name: 'Windows 10', os.arch: 'amd64', os.version: '10.0', java.version: '9.0.4'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Capabilities {acceptInsecureCerts: false, acceptSslCerts: false, applicationCacheEnabled: false, browserConnectionEnabled: false, browserName: chrome, chrome: {chromedriverVersion: 2.35.528161 (5b82f2d2aae0ca..., userDataDir: C:\Users\Himani\AppData\Loc...}, cssSelectorsEnabled: true, databaseEnabled: false, handlesAlerts: true, hasTouchScreen: false, javascriptEnabled: true, locationContextEnabled: true, mobileEmulationEnabled: false, nativeEvents: true, networkConnectionEnabled: false, pageLoadStrategy: normal, platform: XP, platformName: XP, rotatable: false, setWindowRect: true, takesHeapSnapshot: true, takesScreenshot: true, unexpectedAlertBehaviour: , unhandledPromptBehavior: , version: 65.0.3325.181, webStorageEnabled: true}
Session ID: e5384e231bc1e4ca6d97baca3b0561d5
*** Element info: {Using=xpath, value=//button[@id='SubmitLogin']}
2018-04-24 22:42:27 INFO  HomePage:119 - Clicked on submit button and object is Proxy element for: DefaultElementLocator 'By.xpath: //button[@id='SubmitLogin']'
2018-04-24 22:42:27 INFO  WebEventListener:121 - Trying to find element By: By.xpath: //div[@id='center_column']/h1
2018-04-24 22:42:27 INFO  WebEventListener:121 - Found element By: By.xpath: //div[@id='center_column']/h1
2018-04-24 22:42:27 INFO  HomePage:172 - User has successfully logged into his/her account
2018-04-24 22:42:27 INFO  WebEventListener:121 - Trying to find element By: By.xpath: //a[@class='logout']
2018-04-24 22:42:27 INFO  WebEventListener:121 - Found element By: By.xpath: //a[@class='logout']
2018-04-24 22:42:27 INFO  WebEventListener:121 - Trying to click on: [[ChromeDriver: chrome on XP (e5384e231bc1e4ca6d97baca3b0561d5)] -> xpath: //a[@class='logout']]
2018-04-24 22:42:29 INFO  WebEventListener:121 - Clicked on: [[ChromeDriver: chrome on XP (e5384e231bc1e4ca6d97baca3b0561d5)] -> xpath: //a[@class='logout']]
2018-04-24 22:42:29 INFO  WebEventListener:121 - Trying to find element By: By.xpath: //a[@class='logout']
2018-04-24 22:43:00 INFO  WebEventListener:121 - Exception occured: org.openqa.selenium.NoSuchElementException: no such element: Unable to locate element: {"method":"xpath","selector":"//a[@class='logout']"}
  (Session info: chrome=65.0.3325.181)
  (Driver info: chromedriver=2.35.528161 (5b82f2d2aae0ca24b877009200ced9065a772e73),platform=Windows NT 10.0.16299 x86_64) (WARNING: The server did not provide any stacktrace information)
Command duration or timeout: 0 milliseconds
For documentation on this error, please visit: http://seleniumhq.org/exceptions/no_such_element.html
Build info: version: '3.8.1', revision: '6e95a6684b', time: '2017-12-01T18:33:54.468Z'
System info: host: 'HIMANI', ip: '192.168.1.7', os.name: 'Windows 10', os.arch: 'amd64', os.version: '10.0', java.version: '9.0.4'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Capabilities {acceptInsecureCerts: false, acceptSslCerts: false, applicationCacheEnabled: false, browserConnectionEnabled: false, browserName: chrome, chrome: {chromedriverVersion: 2.35.528161 (5b82f2d2aae0ca..., userDataDir: C:\Users\Himani\AppData\Loc...}, cssSelectorsEnabled: true, databaseEnabled: false, handlesAlerts: true, hasTouchScreen: false, javascriptEnabled: true, locationContextEnabled: true, mobileEmulationEnabled: false, nativeEvents: true, networkConnectionEnabled: false, pageLoadStrategy: normal, platform: XP, platformName: XP, rotatable: false, setWindowRect: true, takesHeapSnapshot: true, takesScreenshot: true, unexpectedAlertBehaviour: , unhandledPromptBehavior: , version: 65.0.3325.181, webStorageEnabled: true}
Session ID: e5384e231bc1e4ca6d97baca3b0561d5
*** Element info: {Using=xpath, value=//a[@class='logout']}
2018-04-24 22:43:00 INFO  HomePage:184 - Clicked on SignOut button and object is Proxy element for: DefaultElementLocator 'By.xpath: //a[@class='logout']'
2018-04-24 22:43:00 INFO  TC003_VerifyLoginWithDifferentRecords:53 - *******************Finished TC003_VerifyLoginWithDifferentRecords******************************
2018-04-24 22:43:00 INFO  TC003_VerifyLoginWithDifferentRecords:42 - ********************Starting TC003_VerifyLoginWithDifferentRecords***************************
2018-04-24 22:43:00 INFO  WebEventListener:121 - Trying to find element By: By.xpath: //a[@class='login'][@title='Log in to your customer account']
2018-04-24 22:43:00 INFO  WebEventListener:121 - Found element By: By.xpath: //a[@class='login'][@title='Log in to your customer account']
2018-04-24 22:43:00 INFO  WebEventListener:121 - Trying to click on: [[ChromeDriver: chrome on XP (e5384e231bc1e4ca6d97baca3b0561d5)] -> xpath: //a[@class='login'][@title='Log in to your customer account']]
2018-04-24 22:43:01 INFO  WebEventListener:121 - Clicked on: [[ChromeDriver: chrome on XP (e5384e231bc1e4ca6d97baca3b0561d5)] -> xpath: //a[@class='login'][@title='Log in to your customer account']]
2018-04-24 22:43:01 INFO  WebEventListener:121 - Trying to find element By: By.xpath: //a[@class='login'][@title='Log in to your customer account']
2018-04-24 22:43:02 INFO  WebEventListener:121 - Found element By: By.xpath: //a[@class='login'][@title='Log in to your customer account']
2018-04-24 22:43:02 INFO  HomePage:113 - Clicked on SignIn and object is [[ChromeDriver: chrome on XP (e5384e231bc1e4ca6d97baca3b0561d5)] -> xpath: //a[@class='login'][@title='Log in to your customer account']]
2018-04-24 22:43:02 INFO  WebEventListener:121 - Trying to find element By: By.xpath: //input[@id='email']
2018-04-24 22:43:02 INFO  WebEventListener:121 - Found element By: By.xpath: //input[@id='email']
2018-04-24 22:43:02 INFO  WebEventListener:121 - Element value changed to: [[ChromeDriver: chrome on XP (e5384e231bc1e4ca6d97baca3b0561d5)] -> xpath: //input[@id='email']]
2018-04-24 22:43:02 INFO  WebEventListener:121 - Trying to find element By: By.xpath: //input[@id='email']
2018-04-24 22:43:02 INFO  WebEventListener:121 - Found element By: By.xpath: //input[@id='email']
2018-04-24 22:43:02 INFO  HomePage:115 - Entered email address: testautomation6@gmail.com and object is [[ChromeDriver: chrome on XP (e5384e231bc1e4ca6d97baca3b0561d5)] -> xpath: //input[@id='email']]
2018-04-24 22:43:02 INFO  WebEventListener:121 - Trying to find element By: By.xpath: //input[@id='passwd']
2018-04-24 22:43:02 INFO  WebEventListener:121 - Found element By: By.xpath: //input[@id='passwd']
2018-04-24 22:43:02 INFO  WebEventListener:121 - Element value changed to: [[ChromeDriver: chrome on XP (e5384e231bc1e4ca6d97baca3b0561d5)] -> xpath: //input[@id='passwd']]
2018-04-24 22:43:02 INFO  WebEventListener:121 - Trying to find element By: By.xpath: //input[@id='passwd']
2018-04-24 22:43:02 INFO  WebEventListener:121 - Found element By: By.xpath: //input[@id='passwd']
2018-04-24 22:43:02 INFO  HomePage:117 - Entered password: password@123 and object is [[ChromeDriver: chrome on XP (e5384e231bc1e4ca6d97baca3b0561d5)] -> xpath: //input[@id='passwd']]
2018-04-24 22:43:02 INFO  WebEventListener:121 - Trying to find element By: By.xpath: //button[@id='SubmitLogin']
2018-04-24 22:43:02 INFO  WebEventListener:121 - Found element By: By.xpath: //button[@id='SubmitLogin']
2018-04-24 22:43:02 INFO  WebEventListener:121 - Trying to click on: [[ChromeDriver: chrome on XP (e5384e231bc1e4ca6d97baca3b0561d5)] -> xpath: //button[@id='SubmitLogin']]
2018-04-24 22:43:04 INFO  WebEventListener:121 - Clicked on: [[ChromeDriver: chrome on XP (e5384e231bc1e4ca6d97baca3b0561d5)] -> xpath: //button[@id='SubmitLogin']]
2018-04-24 22:43:04 INFO  WebEventListener:121 - Trying to find element By: By.xpath: //button[@id='SubmitLogin']
2018-04-24 22:43:34 INFO  WebEventListener:121 - Exception occured: org.openqa.selenium.NoSuchElementException: no such element: Unable to locate element: {"method":"xpath","selector":"//button[@id='SubmitLogin']"}
  (Session info: chrome=65.0.3325.181)
  (Driver info: chromedriver=2.35.528161 (5b82f2d2aae0ca24b877009200ced9065a772e73),platform=Windows NT 10.0.16299 x86_64) (WARNING: The server did not provide any stacktrace information)
Command duration or timeout: 0 milliseconds
For documentation on this error, please visit: http://seleniumhq.org/exceptions/no_such_element.html
Build info: version: '3.8.1', revision: '6e95a6684b', time: '2017-12-01T18:33:54.468Z'
System info: host: 'HIMANI', ip: '192.168.1.7', os.name: 'Windows 10', os.arch: 'amd64', os.version: '10.0', java.version: '9.0.4'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Capabilities {acceptInsecureCerts: false, acceptSslCerts: false, applicationCacheEnabled: false, browserConnectionEnabled: false, browserName: chrome, chrome: {chromedriverVersion: 2.35.528161 (5b82f2d2aae0ca..., userDataDir: C:\Users\Himani\AppData\Loc...}, cssSelectorsEnabled: true, databaseEnabled: false, handlesAlerts: true, hasTouchScreen: false, javascriptEnabled: true, locationContextEnabled: true, mobileEmulationEnabled: false, nativeEvents: true, networkConnectionEnabled: false, pageLoadStrategy: normal, platform: XP, platformName: XP, rotatable: false, setWindowRect: true, takesHeapSnapshot: true, takesScreenshot: true, unexpectedAlertBehaviour: , unhandledPromptBehavior: , version: 65.0.3325.181, webStorageEnabled: true}
Session ID: e5384e231bc1e4ca6d97baca3b0561d5
*** Element info: {Using=xpath, value=//button[@id='SubmitLogin']}
2018-04-24 22:43:34 INFO  HomePage:119 - Clicked on submit button and object is Proxy element for: DefaultElementLocator 'By.xpath: //button[@id='SubmitLogin']'
2018-04-24 22:43:34 INFO  WebEventListener:121 - Trying to find element By: By.xpath: //div[@id='center_column']/h1
2018-04-24 22:43:34 INFO  WebEventListener:121 - Found element By: By.xpath: //div[@id='center_column']/h1
2018-04-24 22:43:34 INFO  HomePage:172 - User has successfully logged into his/her account
2018-04-24 22:43:34 INFO  WebEventListener:121 - Trying to find element By: By.xpath: //a[@class='logout']
2018-04-24 22:43:34 INFO  WebEventListener:121 - Found element By: By.xpath: //a[@class='logout']
2018-04-24 22:43:34 INFO  WebEventListener:121 - Trying to click on: [[ChromeDriver: chrome on XP (e5384e231bc1e4ca6d97baca3b0561d5)] -> xpath: //a[@class='logout']]
2018-04-24 22:43:36 INFO  WebEventListener:121 - Clicked on: [[ChromeDriver: chrome on XP (e5384e231bc1e4ca6d97baca3b0561d5)] -> xpath: //a[@class='logout']]
2018-04-24 22:43:36 INFO  WebEventListener:121 - Trying to find element By: By.xpath: //a[@class='logout']
2018-04-24 22:44:06 INFO  WebEventListener:121 - Exception occured: org.openqa.selenium.NoSuchElementException: no such element: Unable to locate element: {"method":"xpath","selector":"//a[@class='logout']"}
  (Session info: chrome=65.0.3325.181)
  (Driver info: chromedriver=2.35.528161 (5b82f2d2aae0ca24b877009200ced9065a772e73),platform=Windows NT 10.0.16299 x86_64) (WARNING: The server did not provide any stacktrace information)
Command duration or timeout: 0 milliseconds
For documentation on this error, please visit: http://seleniumhq.org/exceptions/no_such_element.html
Build info: version: '3.8.1', revision: '6e95a6684b', time: '2017-12-01T18:33:54.468Z'
System info: host: 'HIMANI', ip: '192.168.1.7', os.name: 'Windows 10', os.arch: 'amd64', os.version: '10.0', java.version: '9.0.4'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Capabilities {acceptInsecureCerts: false, acceptSslCerts: false, applicationCacheEnabled: false, browserConnectionEnabled: false, browserName: chrome, chrome: {chromedriverVersion: 2.35.528161 (5b82f2d2aae0ca..., userDataDir: C:\Users\Himani\AppData\Loc...}, cssSelectorsEnabled: true, databaseEnabled: false, handlesAlerts: true, hasTouchScreen: false, javascriptEnabled: true, locationContextEnabled: true, mobileEmulationEnabled: false, nativeEvents: true, networkConnectionEnabled: false, pageLoadStrategy: normal, platform: XP, platformName: XP, rotatable: false, setWindowRect: true, takesHeapSnapshot: true, takesScreenshot: true, unexpectedAlertBehaviour: , unhandledPromptBehavior: , version: 65.0.3325.181, webStorageEnabled: true}
Session ID: e5384e231bc1e4ca6d97baca3b0561d5
*** Element info: {Using=xpath, value=//a[@class='logout']}
2018-04-24 22:44:06 INFO  HomePage:184 - Clicked on SignOut button and object is Proxy element for: DefaultElementLocator 'By.xpath: //a[@class='logout']'
2018-04-24 22:44:06 INFO  TC003_VerifyLoginWithDifferentRecords:53 - *******************Finished TC003_VerifyLoginWithDifferentRecords******************************
2018-04-24 22:44:07 INFO  TC001_VerifyLoginWithInvalidCredentials:29 - ***********Starting TC001_VerifyLoginWithInvalidCredentials****************
2018-04-24 22:44:07 INFO  WebEventListener:121 - Trying to find element By: By.xpath: //a[@class='login'][@title='Log in to your customer account']
2018-04-24 22:44:07 INFO  WebEventListener:121 - Found element By: By.xpath: //a[@class='login'][@title='Log in to your customer account']
2018-04-24 22:44:07 INFO  WebEventListener:121 - Trying to click on: [[FirefoxDriver: firefox on XP (33b5042c-2cb0-4a9c-ab08-3948864abb5d)] -> xpath: //a[@class='login'][@title='Log in to your customer account']]
2018-04-24 22:44:10 INFO  WebEventListener:121 - Clicked on: [[FirefoxDriver: firefox on XP (33b5042c-2cb0-4a9c-ab08-3948864abb5d)] -> xpath: //a[@class='login'][@title='Log in to your customer account']]
2018-04-24 22:44:10 INFO  WebEventListener:121 - Trying to find element By: By.xpath: //a[@class='login'][@title='Log in to your customer account']
2018-04-24 22:44:10 INFO  WebEventListener:121 - Found element By: By.xpath: //a[@class='login'][@title='Log in to your customer account']
2018-04-24 22:44:10 INFO  HomePage:113 - Clicked on SignIn and object is [[FirefoxDriver: firefox on XP (33b5042c-2cb0-4a9c-ab08-3948864abb5d)] -> xpath: //a[@class='login'][@title='Log in to your customer account']]
2018-04-24 22:44:10 INFO  WebEventListener:121 - Trying to find element By: By.xpath: //input[@id='email']
2018-04-24 22:44:10 INFO  WebEventListener:121 - Found element By: By.xpath: //input[@id='email']
2018-04-24 22:44:10 INFO  WebEventListener:121 - Element value changed to: [[FirefoxDriver: firefox on XP (33b5042c-2cb0-4a9c-ab08-3948864abb5d)] -> xpath: //input[@id='email']]
2018-04-24 22:44:10 INFO  WebEventListener:121 - Trying to find element By: By.xpath: //input[@id='email']
2018-04-24 22:44:10 INFO  WebEventListener:121 - Found element By: By.xpath: //input[@id='email']
2018-04-24 22:44:10 INFO  HomePage:115 - Entered email address: test@gmail.com and object is [[FirefoxDriver: firefox on XP (33b5042c-2cb0-4a9c-ab08-3948864abb5d)] -> xpath: //input[@id='email']]
2018-04-24 22:44:10 INFO  WebEventListener:121 - Trying to find element By: By.xpath: //input[@id='passwd']
2018-04-24 22:44:10 INFO  WebEventListener:121 - Found element By: By.xpath: //input[@id='passwd']
2018-04-24 22:44:10 INFO  WebEventListener:121 - Element value changed to: [[FirefoxDriver: firefox on XP (33b5042c-2cb0-4a9c-ab08-3948864abb5d)] -> xpath: //input[@id='passwd']]
2018-04-24 22:44:10 INFO  WebEventListener:121 - Trying to find element By: By.xpath: //input[@id='passwd']
2018-04-24 22:44:10 INFO  WebEventListener:121 - Found element By: By.xpath: //input[@id='passwd']
2018-04-24 22:44:10 INFO  HomePage:117 - Entered password: password and object is [[FirefoxDriver: firefox on XP (33b5042c-2cb0-4a9c-ab08-3948864abb5d)] -> xpath: //input[@id='passwd']]
2018-04-24 22:44:10 INFO  WebEventListener:121 - Trying to find element By: By.xpath: //button[@id='SubmitLogin']
2018-04-24 22:44:10 INFO  WebEventListener:121 - Found element By: By.xpath: //button[@id='SubmitLogin']
2018-04-24 22:44:10 INFO  WebEventListener:121 - Trying to click on: [[FirefoxDriver: firefox on XP (33b5042c-2cb0-4a9c-ab08-3948864abb5d)] -> xpath: //button[@id='SubmitLogin']]
2018-04-24 22:44:12 INFO  WebEventListener:121 - Clicked on: [[FirefoxDriver: firefox on XP (33b5042c-2cb0-4a9c-ab08-3948864abb5d)] -> xpath: //button[@id='SubmitLogin']]
2018-04-24 22:44:12 INFO  WebEventListener:121 - Trying to find element By: By.xpath: //button[@id='SubmitLogin']
2018-04-24 22:44:12 INFO  WebEventListener:121 - Found element By: By.xpath: //button[@id='SubmitLogin']
